EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
50.0,-40.064669323598906,41,1474,50.62541484832764,73700,0.0,1.3906553,0.7598666548728943,0.012738509,0.014823081,0.014823081
50.0,-38.86868277673748,41,1515,52.11750078201294,75750,0.0,1.3435146,0.7912695556879044,0.00893121,0.017877538,0.017877538
50.0,-37.620414199183806,41,1556,53.43714094161987,77800,0.0,1.2811278,0.7798263877630234,0.010036262,0.020633126,0.020633126
50.0,-36.40242339032777,41,1597,54.78363084793091,79850,0.0,1.2191169,0.806145042181015,0.0138835665,0.025616692,0.025616692
50.0,-35.27163486721625,41,1638,56.135753870010376,81900,0.0,1.1803075,0.7342404723167419,0.0026372178,0.010152395,0.010152395
50.0,-34.200869283603616,41,1679,57.45319080352783,83950,0.0,1.1264956,0.834943562746048,0.011315375,0.024534475,0.024534475
50.0,-33.24719124764296,41,1720,58.800360918045044,86000,0.0,1.0399059,0.8538646399974823,0.008544074,0.023021458,0.023021458
50.0,-32.028176027964705,41,1761,60.11565375328064,88050,0.0,0.94813436,0.795258179306984,0.009992072,0.025733154,0.025733154
50.0,-30.454245274512544,41,1802,61.459173917770386,90100,0.0,0.8755687,0.8499646931886673,0.009010635,0.021667983,0.021667983
50.0,-29.119466638760354,41,1843,62.78014802932739,92150,0.0,0.8127291,0.8760363534092903,0.0089554135,0.021824332,0.021824332
50.0,-28.542787950676537,41,1884,64.11032295227051,94200,0.0,0.7320417,0.8447267711162567,0.009831777,0.02146019,0.02146019
50.0,-27.932739321491827,41,1925,65.49582004547119,96250,0.0,0.65075547,0.8611177355051041,0.012728428,0.02367151,0.02367151
50.0,-26.95781796235553,41,1966,66.81193900108337,98300,0.0,0.58288586,0.8109417408704758,0.013102687,0.025850886,0.025850886
50.0,-25.12954889274654,41,2007,68.26972699165344,100350,0.0,0.5011678,0.7993067055940628,0.014074067,0.027899517,0.027899517
