EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
50.0,-23.4396146490076,41,737,53.49447822570801,36850,0.0,0.6187683,0.6586256325244904,0.009979702,0.009661036,0.009661036
50.0,-21.160051766924738,41,778,56.248717069625854,38900,0.0,0.4811874,0.6830418705940247,0.009982016,0.0078120437,0.0078120437
50.0,-19.570903903378674,41,819,63.5267379283905,40950,0.0,0.34366626,0.6513205170631409,0.009982563,0.016467422,0.016467422
50.0,-17.962231565211837,41,860,66.53237199783325,43000,0.0,0.20575441,0.677351325750351,0.009978556,0.013286393,0.013286393
50.0,-16.38833137756131,41,901,69.64949822425842,45050,0.0,0.06825997,0.6980127096176147,0.009982801,0.011577642,0.011577642
50.0,-15.119512710535,41,942,72.59129905700684,47100,-0.0,-0.06350234,0.7028091251850128,0.010036945,0.011123096,0.011123096
50.0,-14.304655791930358,41,983,75.57125210762024,49150,-0.0,-0.20087022,0.6912396848201752,0.009984016,0.009693487,0.009693487
50.0,-13.171182629707777,41,1024,84.62925219535828,51200,-0.0,-0.33249658,0.760522797703743,0.010038137,0.009615806,0.009615806
50.0,-12.537071483745606,40,1064,87.63363885879517,53200,-0.0,-0.46315166,0.7418332993984222,0.010046005,0.007259115,0.007259115
50.0,-11.570320257717821,41,1105,90.35673713684082,55250,-0.0,-0.573527,0.6717065274715424,0.010157017,0.007031301,0.007031301
50.0,-10.979646525838199,41,1146,93.04074907302856,57300,-0.0,-0.6955773,0.8169112354516983,0.010106564,0.011144173,0.011144173
50.0,-10.500106652046117,41,1187,95.80418801307678,59350,-0.0,-0.82371145,0.7939787656068802,0.010066009,0.009881925,0.009881925
50.0,-10.380757908994001,41,1228,105.33007311820984,61400,-0.0,-0.96125895,0.7888165563344955,0.0099823475,0.013023543,0.013023543
50.0,-9.738268058657747,41,1269,108.07714200019836,63450,-0.0,-1.0704955,0.8241484612226486,0.010159993,0.007756468,0.007756468
50.0,-8.957278956004373,41,1310,110.80114197731018,65500,-0.0,-1.1699097,0.8148239254951477,0.01017449,0.012986473,0.012986473
50.0,-8.624926126915566,41,1351,113.48049902915955,67550,-0.0,-1.2946384,0.8399668335914612,0.010089967,0.0026251324,0.0026251324
50.0,-8.259690752291007,41,1392,116.22242903709412,69600,-0.0,-1.4034222,0.7962937653064728,0.010161309,0.011580907,0.011580907
50.0,-8.337627570146083,41,1433,126.64108920097351,71650,-0.0,-1.537417,0.8453283458948135,0.010016918,0.0057045557,0.0057045557
50.0,-8.263797988791547,41,1474,129.30489921569824,73700,-0.0,-1.6576141,0.8402688205242157,0.010117054,0.004588476,0.004588476
50.0,-8.205021621034506,41,1515,132.03312420845032,75750,-0.0,-1.7934247,0.8528474867343903,0.009999729,0.010755019,0.010755019
50.0,-7.802166742018594,41,1556,134.78118920326233,77800,-0.0,-1.9313582,0.8553367257118225,0.009978271,0.010865794,0.010865794
50.0,-7.615913630815588,41,1597,137.42829608917236,79850,-0.0,-2.0433052,0.8790865838527679,0.010152247,0.0046417206,0.0046417206
50.0,-7.4065799797481615,41,1638,149.05259919166565,81900,-0.0,-2.1811192,0.8937928080558777,0.009979702,0.009808925,0.009808925
50.0,-7.209472045906249,41,1679,151.70804905891418,83950,-0.0,-2.3132932,0.8699419945478439,0.010033346,0.0044292076,0.0044292076
50.0,-7.014884941587509,41,1720,154.4430332183838,86000,-0.0,-2.4510496,0.9269955605268478,0.009980178,0.004585524,0.004585524
50.0,-6.554423892735937,41,1761,157.20469403266907,88050,-0.0,-2.5259395,0.8879091739654541,0.01012573,0.0024010614,0.0024010614
50.0,-6.559164671236764,41,1802,159.92693996429443,90100,-0.0,-2.3902957,0.9078130722045898,0.00908041,0.0021535694,0.0021535694
50.0,-6.605345280892558,41,1843,172.5124270915985,92150,-0.0,-2.4665284,0.8927143588662148,0.010131144,0.0038567055,0.0038567055
50.0,-6.568968699967203,41,1884,175.17846202850342,94200,-0.0,-2.587318,0.8878124803304672,0.010113454,0.003386279,0.003386279
50.0,-6.262911124158174,41,1925,177.87348103523254,96250,-0.0,-2.7168148,0.8960783556103706,0.0100534195,0.0029405328,0.0029405328
50.0,-6.478306685343775,41,1966,180.61669397354126,98300,-0.0,-2.8443391,0.917259007692337,0.01006887,0.0036878232,0.0036878232
50.0,-6.764451521062541,41,2007,183.35683417320251,100350,-0.0,-2.8390331,0.9006415531039238,0.009486939,0.0028529475,0.0028529475
