EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
50.0,-30.767271210580724,41,614,46.401119232177734,30700,0.0,1.086915,0.5662547051906586,0.009977602,0.007161757,0.007161757
50.0,-28.40393088093302,41,655,49.26590394973755,32750,0.0,0.96726674,0.6215857863426208,0.010119822,0.012010811,0.012010811
50.0,-26.561456210262055,41,696,52.18615698814392,34800,0.0,0.82998645,0.6606059968471527,0.009985063,0.012391534,0.012391534
50.0,-24.38800234468739,41,737,55.32896184921265,36850,0.0,0.6920027,0.5774167776107788,0.009977841,0.009455964,0.009455964
50.0,-22.887869550100763,41,778,58.1760311126709,38900,0.0,0.5600887,0.6749562919139862,0.010035422,0.010889191,0.010889191
50.0,-21.308565343605554,41,819,65.85072493553162,40950,0.0,0.4234903,0.6492764055728912,0.009992123,0.009603987,0.009603987
50.0,-19.624168309096916,41,860,68.69237399101257,43000,0.0,0.28753746,0.6982017755508423,0.009998228,0.008668204,0.008668204
50.0,-17.845251771258035,41,901,71.73168087005615,45050,0.0,0.14953735,0.6572679579257965,0.009977794,0.0143609755,0.0143609755
50.0,-16.595101302139188,41,942,74.63398218154907,47100,0.0,0.01311009,0.6714601814746857,0.009993792,0.015006751,0.015006751
50.0,-15.559442070617317,41,983,77.59706211090088,49150,-0.0,-0.12438785,0.697549045085907,0.009982609,0.0114698885,0.0114698885
50.0,-14.419477005069917,41,1024,86.56171417236328,51200,-0.0,-0.2620345,0.7309438586235046,0.0099813705,0.0073861396,0.0073861396
50.0,-13.34370794073023,40,1064,89.46265006065369,53200,-0.0,-0.39141843,0.6846787333488464,0.0100562805,0.01018483,0.01018483
50.0,-12.186813024322351,41,1105,92.30923199653625,55250,-0.0,-0.52803034,0.6990658342838287,0.0099919075,0.012328574,0.012328574
50.0,-11.575418076034525,41,1146,95.10535001754761,57300,-0.0,-0.6432026,0.7386281192302704,0.010140512,0.007417443,0.007417443
50.0,-11.221320710735164,41,1187,98.00067710876465,59350,-0.0,-0.77816874,0.8022191077470779,0.010007765,0.010045109,0.010045109
50.0,-10.586579513755591,41,1228,107.66431307792664,61400,-0.0,-0.91609216,0.7131529748439789,0.009978318,0.009028518,0.009028518
50.0,-10.06755267554126,41,1269,110.35056495666504,63450,-0.0,-1.0364193,0.7608224153518677,0.010116315,0.008247966,0.008247966
50.0,-9.273891788517076,41,1310,113.14374804496765,65500,-0.0,-1.1706879,0.7763819694519043,0.010014557,0.006870058,0.006870058
50.0,-8.853650775550118,41,1351,115.94918203353882,67550,-0.0,-1.2962226,0.7945826202630997,0.010084606,0.012300914,0.012300914
50.0,-8.3489275995019,41,1392,118.72384810447693,69600,-0.0,-1.4335,0.7948556840419769,0.009984993,0.009391854,0.009391854
50.0,-8.13211888729932,41,1433,129.48544597625732,71650,-0.0,-1.5586878,0.8226228803396225,0.01008692,0.00684805,0.00684805
50.0,-7.858188978705254,41,1474,132.16434693336487,73700,-0.0,-1.6858915,0.8553807884454727,0.010072947,0.008202774,0.008202774
50.0,-7.721247214030889,41,1515,134.86406302452087,75750,-0.0,-1.8231512,0.8608053177595139,0.009985354,0.0064721457,0.0064721457
50.0,-7.640499499644983,41,1556,137.65473008155823,77800,-0.0,-1.7993754,0.8658799231052399,0.009318251,0.0047062202,0.0047062202
50.0,-7.657131527468234,41,1597,140.44789910316467,79850,-0.0,-1.8945374,0.9026160836219788,0.010174298,0.0029093656,0.0029093656
50.0,-7.298591635816987,41,1638,152.06658911705017,81900,-0.0,-1.9908681,0.8689647614955902,0.010174536,0.0037710555,0.0037710555
50.0,-7.368900730989013,41,1679,154.77136397361755,83950,-0.0,-2.1273212,0.857121929526329,0.009993315,0.0056844875,0.0056844875
50.0,-7.298525271692339,41,1720,157.5478811264038,86000,-0.0,-2.260193,0.9126977175474167,0.01002717,0.0045723217,0.0045723217
50.0,-7.215249637515215,41,1761,160.34669613838196,88050,-0.0,-2.3444018,0.9075220376253128,0.0101566315,0.00010242034,0.00010242034
50.0,-6.93698668904161,41,1802,163.1373770236969,90100,-0.0,-2.45182,0.8875735178589821,0.010164499,0.004742123,0.004742123
50.0,-6.612244964082961,41,1843,176.38690304756165,92150,-0.0,-2.43211,0.91034996509552,0.00935483,0.0078320615,0.0078320615
50.0,-6.497458414527564,41,1884,179.2964150905609,94200,-0.0,-2.5690293,0.9344544634222984,0.00998857,0.0042449217,0.0042449217
50.0,-6.478364064862676,41,1925,182.62875890731812,96250,-0.0,-2.615294,0.9139354676008224,0.00995326,0.007472867,0.007472867
50.0,-6.564460625099172,41,1966,185.71880102157593,98300,-0.0,-2.7357998,0.9045769274234772,0.0101149315,0.0049950136,0.0049950136
50.0,-6.466417825788195,41,2007,188.97802996635437,100350,-0.0,-2.860046,0.9191286861896515,0.010093119,0.001690859,0.001690859
